6,10,7,10,8
"[(4, 1107536, 66.5, 4096000), (5, 1068304, 67.7, 4096000), (6, 992618, 73.3, 4096000), (7, 969560, 73.3, 4096000), (8, 948076, 73.8, 4096000), (9, 916246, 74.2, 4096000), (-1, 0, 75.8, 100)]","[(0, 1993413, 63.1, 3072000), (1, 1921377, 66.3, 3072000), (2, 1808556, 70.1, 3072000), (3, 1711431, 72.2, 3072000), (4, 1174448, 69.7, 3072000), (5, 1099440, 72.1, 3072000), (6, 1057974, 75.8, 3072000), (7, 1028142, 75.6, 3072000), (8, 1007160, 75.7, 3072000), (9, 977546, 75.0, 3072000), (-1, 0, 75.8, 100)]","[(3, 848790, 69.1, 1536000), (4, 597511, 63.5, 1536000), (5, 562766, 68.4, 1536000), (6, 541181, 72.5, 1536000), (7, 509694, 73.6, 1536000), (8, 490496, 75.0, 1536000), (9, 463386, 75.5, 1536000), (-1, 0, 75.8, 100)]","[(0, 394557, 74.7, 1024000), (1, 328092, 75.0, 1024000), (2, 277623, 75.6, 1024000), (3, 216670, 75.9, 1024000), (4, 133067, 76.2, 1024000), (5, 107688, 76.2, 1024000), (6, 93782, 76.3, 1024000), (7, 77896, 76.7, 1024000), (8, 64940, 76.5, 1024000), (9, 51350, 76.1, 1024000), (-1, 0, 75.8, 100)]","[(2, 442842, 62.3, 1024000), (3, 341677, 61.4, 1024000), (4, 278220, 66.8, 1024000), (5, 230496, 69.2, 1024000), (6, 137655, 77.1, 1024000), (7, 97060, 76.5, 1024000), (8, 86526, 76.1, 1024000), (9, 68136, 76.1, 1024000), (-1, 0, 75.8, 100)]"
option,accuracy,operations saved,total operations,% saved
"[0, 0, 0, 0, 0]",27.8,4419326,10752000,0.41102362351190475
"[0, 1, 0, 0, 0]",29.7,4378342,10752000,0.4072118675595238
"[0, 2, 0, 0, 0]",34.9,4310960,10752000,0.4009449404761905
"[1, 2, 0, 0, 0]",34.1,4301112,10752000,0.40002901785714284
"[2, 2, 0, 0, 0]",38.4,4258737,10752000,0.396087890625
"[2, 3, 0, 0, 0]",39.6,4192630,10752000,0.3899395461309524
"[2, 3, 0, 1, 0]",41.4,4146554,10752000,0.38565420386904764
"[2, 3, 0, 2, 0]",43.2,4109034,10752000,0.38216462053571426
"[2, 3, 0, 3, 0]",40.9,4063273,10752000,0.37790857514880954
"[2, 3, 0, 4, 0]",41.9,3999730,10752000,0.3719986979166667
"[2, 3, 0, 5, 0]",44.2,3985446,10752000,0.3706702008928571
"[2, 3, 0, 6, 0]",42.9,3977898,10752000,0.3699681919642857
"[2, 3, 0, 7, 0]",43.8,3967932,10752000,0.3690412946428571
"[3, 3, 0, 7, 0]",45.2,3948923,10752000,0.36727334449404764
"[4, 3, 0, 7, 0]",44.5,3923323,10752000,0.36489239211309527
"[5, 3, 0, 7, 0]",46.9,3897123,10752000,0.3624556361607143
"[5, 4, 0, 7, 0]",41.0,3323953,10752000,0.3091474144345238
"[5, 5, 0, 7, 0]",45.0,3282946,10752000,0.3053335193452381
"[5, 6, 0, 7, 0]",46.8,3254406,10752000,0.3026791294642857
"[5, 7, 0, 7, 0]",47.0,3226359,10752000,0.30007059151785714
"[5, 8, 0, 7, 0]",47.1,3212104,10752000,0.2987447916666667
"[5, 8, 0, 7, 1]",44.5,3112974,10752000,0.28952511160714284
"[5, 8, 0, 7, 2]",52.1,3053005,10752000,0.28394763764880954
"[5, 8, 0, 7, 3]",55.2,3007876,10752000,0.27975037202380953
"[5, 8, 0, 7, 4]",67.0,2888959,10752000,0.2686903831845238
"[5, 8, 0, 7, 5]",67.4,2861646,10752000,0.26615011160714286
"[5, 8, 0, 8, 5]",67.7,2851680,10752000,0.26522321428571427
"[5, 8, 1, 8, 5]",63.2,2597872,10752000,0.24161755952380953
"[5, 8, 2, 8, 5]",65.9,2572758,10752000,0.23928180803571428
"[5, 8, 3, 8, 5]",69.7,2556943,10752000,0.23781091889880954
"[5, 8, 4, 8, 5]",70.9,2530526,10752000,0.2353539806547619
"[5, 8, 5, 8, 5]",72.3,2517128,10752000,0.2341078869047619
"[5, 8, 6, 8, 5]",73.8,2496038,10752000,0.2321463913690476
"[5, 9, 6, 8, 5]",72.7,2472326,10752000,0.22994103422619047
"[5, 9, 6, 9, 5]",72.4,2460064,10752000,0.22880059523809523
"[5, 9, 6, 9, 6]",72.4,2452228,10752000,0.2280718005952381
"[5, 9, 6, 9, 7]",72.3,2435204,10752000,0.22648846726190477
"[5, 9, 6, 9, 8]",72.4,2374176,10752000,0.2208125
"[5, 9, 7, 9, 8]",74.0,1937936,10752000,0.18023958333333334
"[6, 9, 7, 9, 8]",74.8,1031204,10752000,0.09590811011904762
